Var_0,Var_1,Var_2,Var_3,Var_4,Var_5,Var_6,Var_7,Var_8,Var_9,Var_10,Var_11,Var_12,Var_13,Var_14,Var_15,Var_16,Var_17,Var_18,Var_19
0,1,1,1,1,1,2,2,2,2,0,1,0,2,2,0,1,0,0,0
0,0,2,0,0,0,1,0,1,2,1,0,0,0,1,0,1,1,1,1
2,1,1,1,2,2,2,1,2,0,2,1,1,1,1,2,2,2,1,2
0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,2,1,2,2
2,1,0,2,2,2,0,0,2,2,1,1,0,1,2,0,2,0,2,2
2,1,0,2,1,1,2,1,2,0,0,1,1,2,2,0,2,1,0,2
0,2,1,0,0,1,1,0,2,2,0,0,2,2,1,2,0,1,0,2
0,1,0,0,0,1,0,2,0,2,1,2,0,1,2,2,1,1,0,2
2,1,2,2,2,2,2,0,1,1,1,0,1,1,1,0,2,2,0,2
2,0,2,2,2,0,0,1,0,0,2,0,1,2,2,1,2,0,2,1
2,2,0,0,2,1,1,0,2,1,2,0,1,1,0,2,0,2,1,1
2,1,0,2,1,1,2,0,2,0,1,2,2,0,1,2,2,1,2,0
1,2,0,2,2,0,2,0,2,1,0,2,1,2,1,2,0,0,2,2
1,1,1,2,0,1,2,1,2,0,2,0,1,2,0,0,2,0,1,1
1,0,2,1,2,1,1,2,2,1,0,0,0,2,1,1,0,1,2,1
2,2,2,2,1,0,2,1,0,0,2,2,0,0,1,2,0,0,2,1
0,1,1,1,0,0,0,0,0,2,0,2,2,0,0,2,2,1,1,2
2,1,0,2,2,2,1,0,1,0,1,1,1,1,2,0,2,1,2,0
0,1,0,0,1,1,1,0,1,0,1,0,0,2,0,0,2,0,2,2
0,2,1,2,2,0,2,0,2,0,2,0,1,2,1,2,1,1,2,2
2,1,0,1,0,2,2,0,0,2,1,2,1,0,1,0,2,1,1,1
1,2,0,0,0,1,0,2,0,0,1,2,0,1,2,1,1,2,2,1
0,2,1,2,1,1,0,0,0,1,0,2,0,2,0,0,1,1,2,1
2,2,0,1,0,2,1,2,0,2,2,0,1,0,0,2,2,0,2,1
1,2,1,0,1,2,2,0,2,0,0,0,2,2,1,2,0,1,0,2
0,2,0,0,0,1,0,2,0,2,0,1,2,1,1,0,1,0,0,2
0,0,2,2,1,0,1,1,0,2,2,2,2,2,1,0,0,0,0,0
0,1,1,2,0,1,1,1,0,2,0,1,0,2,1,2,1,1,1,2
0,1,1,0,0,1,2,0,1,1,1,1,0,2,1,0,1,2,0,2
2,2,2,0,2,2,2,0,1,0,2,0,0,1,2,2,1,1,1,0
0,1,0,2,0,1,0,1,0,0,2,2,1,1,2,1,1,1,0,0
0,0,1,2,0,0,1,1,2,0,0,1,0,0,1,2,2,1,1,2
2,1,0,2,1,2,1,1,0,2,1,2,0,1,2,1,2,0,0,1
0,2,2,2,1,0,0,0,2,2,1,2,0,2,1,0,1,0,0,0
2,1,0,0,1,1,2,2,0,0,1,0,1,1,0,0,0,2,1,0
0,1,1,0,1,1,1,0,0,0,2,2,2,1,2,2,2,0,2,2
1,1,0,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0
2,1,0,2,2,2,2,2,0,2,2,0,0,2,2,2,2,0,2,1
0,2,0,1,2,2,1,2,0,2,1,0,0,0,0,2,1,1,0,0
0,2,0,1,0,0,1,1,2,2,1,0,1,2,1,0,0,0,0,0
2,1,0,2,1,2,0,1,0,2,2,2,2,1,2,2,2,1,1,0
0,1,0,2,2,2,1,0,2,1,1,0,1,0,0,0,2,1,1,1
0,1,2,2,0,1,0,1,0,0,0,2,2,2,2,0,1,0,0,1
0,1,0,0,0,1,1,0,2,1,0,0,0,2,0,0,2,2,0,2
0,2,2,2,1,1,0,1,1,0,0,2,1,2,1,0,2,0,1,0
0,1,1,0,0,1,1,1,2,1,0,0,0,0,2,0,1,1,1,2
0,1,1,0,0,0,2,0,2,2,2,0,0,2,2,1,1,0,1,1
0,2,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,1,0,1
1,2,1,0,1,1,0,0,2,0,2,2,1,1,1,0,1,1,1,2
2,1,0,0,2,2,1,1,2,0,2,2,1,1,2,0,2,1,2,1
0,2,2,2,0,1,1,0,2,1,2,0,0,0,0,2,0,1,1,2
2,1,0,0,0,2,0,1,2,0,2,1,1,0,2,2,0,1,1,2
0,1,1,1,0,1,0,0,0,2,1,2,0,2,2,2,2,1,1,2
0,0,1,2,0,2,1,1,2,2,2,1,2,2,1,0,1,1,1,2
2,1,0,2,0,1,2,1,0,2,2,1,2,1,0,0,1,0,2,0
2,2,2,2,1,1,1,0,1,1,2,0,0,2,1,1,2,1,0,0
0,2,2,0,1,1,2,2,1,0,0,2,0,1,0,0,2,1,0,2
0,2,2,0,2,1,0,0,2,2,1,2,1,2,2,1,0,0,2,2
2,1,2,2,1,2,1,1,1,2,1,0,0,2,1,2,1,1,0,0
0,0,1,2,2,1,2,2,1,0,1,0,2,0,1,1,1,1,0,2
0,2,1,2,2,1,2,0,0,0,1,2,2,2,1,2,1,0,1,1
2,2,2,2,0,0,1,2,1,1,2,2,1,2,1,0,2,0,2,2
0,2,1,0,2,0,1,0,2,1,1,0,1,0,1,2,2,0,1,1
0,2,2,0,1,0,1,1,0,0,0,0,0,2,1,1,1,0,0,1
0,2,1,2,0,1,1,1,2,1,0,1,0,0,2,0,1,0,2,2
2,1,0,0,2,2,2,1,0,0,2,0,0,1,1,1,1,0,2,2
0,2,1,1,1,1,0,2,0,0,0,2,0,0,1,0,2,1,0,2
0,2,2,1,2,0,2,0,0,0,0,2,1,0,0,0,2,1,0,2
0,2,2,1,0,1,2,0,0,2,0,0,0,1,1,0,1,2,2,0
2,2,0,2,0,1,0,2,1,1,1,1,1,0,2,2,0,2,0,0
0,2,1,1,0,2,1,0,2,0,0,0,0,2,1,0,0,1,0,2
0,1,2,0,0,0,2,0,2,0,1,0,2,1,0,0,1,0,0,0
0,1,1,1,0,1,1,1,1,1,1,0,2,2,2,0,1,2,2,1
2,1,0,2,0,1,2,1,0,2,0,2,0,1,1,2,2,2,2,2
2,1,2,0,2,2,0,1,1,0,1,2,1,2,1,2,2,0,1,2
0,2,1,0,1,1,2,1,0,2,0,2,1,2,1,0,2,1,0,2
2,1,2,2,2,1,1,1,0,1,1,2,2,0,1,1,2,0,0,1
1,1,1,0,2,0,1,0,0,2,1,0,0,0,1,0,1,1,1,2
2,1,0,0,1,2,2,0,0,2,1,2,2,0,0,2,2,1,2,1
0,1,2,2,0,1,0,0,0,2,1,0,2,0,0,2,1,1,1,1
0,2,1,2,2,0,2,0,0,0,2,1,0,2,2,2,2,0,0,0
0,2,2,2,1,2,1,1,2,0,0,2,2,2,1,0,1,0,0,0
1,2,0,0,0,1,2,0,1,2,0,0,1,2,2,1,0,0,1,2
2,2,0,1,0,2,2,0,2,1,1,1,2,1,1,1,2,1,1,0
0,1,2,2,1,1,2,2,0,0,1,1,1,2,2,0,2,0,1,0
2,1,2,1,0,1,1,0,0,0,0,1,2,1,2,0,1,0,0,2
0,0,0,0,2,1,2,0,2,2,1,0,0,2,1,0,0,1,1,2
1,2,2,1,1,1,1,1,0,0,1,0,0,2,0,0,1,0,2,2
2,1,0,0,1,2,2,0,0,0,2,1,2,2,1,1,0,1,2,1
2,1,1,2,1,2,2,1,1,2,1,0,1,0,2,2,2,1,2,1
0,0,1,2,1,0,2,2,2,1,0,1,2,1,2,0,0,2,2,2
2,0,1,0,2,2,0,2,0,2,2,2,0,1,1,0,1,1,0,2
0,0,1,2,0,0,2,1,2,1,0,0,2,2,0,2,0,1,2,2
0,0,1,0,0,0,2,1,2,1,0,0,1,0,0,0,1,1,2,2
2,1,0,1,2,2,2,1,2,0,1,2,1,0,2,1,2,0,1,1
0,1,1,1,2,1,2,0,0,1,0,0,1,2,0,0,2,1,1,2
2,1,2,0,2,0,2,1,0,1,2,2,1,0,0,0,0,0,2,0
2,2,1,1,2,2,0,0,1,0,0,0,2,1,1,0,2,0,0,2
0,2,0,1,2,1,0,0,2,0,0,1,2,2,1,2,1,0,0,2
2,2,2,2,0,2,1,1,1,0,1,0,1,2,0,0,2,1,0,0
0,2,2,1,2,0,1,0,0,0,0,1,1,2,2,2,0,0,2,1
2,0,2,2,1,1,1,2,0,1,2,2,1,2,1,1,1,0,2,0
1,0,1,2,0,1,1,0,2,0,1,1,2,1,1,1,2,0,1,2
0,2,0,0,0,1,1,0,1,1,0,0,0,2,2,0,2,0,2,2
1,1,0,0,0,1,1,1,0,0,2,2,2,2,0,2,2,1,0,2
2,2,2,2,0,1,2,1,2,0,1,1,0,0,0,0,2,0,2,2
0,1,0,1,1,1,2,0,1,1,2,1,0,2,1,1,1,0,0,2
2,1,0,0,1,2,1,1,2,0,2,0,0,0,0,1,1,0,0,1
2,1,0,0,2,2,1,0,1,0,0,1,1,2,1,1,2,2,2,0
0,2,2,0,1,1,2,2,0,0,1,1,1,2,0,2,2,0,0,2
2,1,2,2,2,2,2,0,2,1,1,2,1,2,1,2,1,1,2,1
2,1,0,1,2,2,1,0,0,0,2,1,0,0,2,0,1,0,0,2
0,1,0,2,2,2,2,1,0,0,0,0,1,1,0,0,2,2,2,1
0,2,1,0,0,0,2,1,2,2,1,0,1,0,1,0,1,0,1,2
0,1,2,0,1,1,0,0,0,1,1,2,2,2,2,0,2,0,1,1
2,1,1,0,0,1,2,0,1,2,0,0,0,0,2,0,2,0,0,2
2,2,0,2,2,2,2,1,0,2,2,1,0,2,0,0,2,2,2,1
2,1,1,0,2,2,2,1,1,1,1,1,0,1,0,2,1,1,1,0
1,2,1,1,0,0,1,0,2,0,0,0,1,0,1,1,1,1,0,2
0,2,1,0,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,1
2,0,1,2,2,2,2,0,0,2,2,2,1,2,1,1,2,0,2,0
2,1,1,2,2,2,2,0,2,2,1,2,1,1,0,2,2,0,0,0
1,2,1,2,0,1,1,0,0,0,2,0,0,0,2,0,2,1,1,2
0,2,1,0,2,1,1,0,2,1,2,0,2,0,0,2,1,0,1,2
1,2,1,1,0,1,1,0,2,1,2,0,0,0,0,1,2,0,0,2
1,0,1,0,2,0,2,0,0,0,1,1,0,0,1,0,1,1,1,2
0,1,1,0,2,0,1,0,2,0,0,1,2,0,1,1,2,1,1,2
2,1,0,2,0,2,2,1,1,2,1,2,2,2,0,0,1,2,1,0
2,1,0,2,0,2,2,1,0,1,2,0,1,0,2,2,2,2,1,1
0,1,0,1,2,0,2,0,2,0,1,0,2,0,0,2,1,1,0,2
1,2,0,0,0,0,1,0,2,0,0,0,2,2,1,1,2,2,1,2
0,1,1,0,2,0,1,1,2,1,2,0,1,0,1,2,0,2,1,2
0,1,0,2,0,1,2,2,2,0,0,0,2,2,1,1,1,1,0,2
0,1,2,1,2,1,0,1,1,1,1,2,2,2,2,1,2,1,0,0
0,1,2,2,1,0,1,2,0,2,0,2,2,2,0,2,2,0,0,2
0,1,1,0,0,1,0,0,2,1,1,2,2,2,1,0,0,0,1,2
2,2,2,1,1,0,2,0,1,0,1,2,0,2,2,0,1,0,0,2
0,1,1,2,0,2,2,0,2,1,1,0,0,2,1,1,1,1,1,2
0,1,0,2,2,1,2,1,0,0,1,0,2,1,0,2,2,1,1,2
0,2,0,2,1,2,2,2,0,1,2,0,0,2,1,0,0,1,0,2
0,2,1,1,2,0,2,0,0,2,0,0,2,0,1,0,2,1,1,2
2,1,0,0,2,2,1,1,2,1,2,0,1,1,1,2,2,1,1,2
0,1,1,1,2,0,2,0,0,1,0,1,1,0,1,0,2,1,1,2
0,2,2,1,2,0,2,0,2,1,2,1,2,2,0,1,1,1,2,2
1,2,1,0,1,2,2,0,2,2,0,0,0,2,1,0,0,1,2,2
2,2,1,0,0,1,1,0,2,1,1,0,2,2,0,1,0,0,0,2
0,2,1,0,0,0,2,0,1,0,1,0,0,0,1,1,2,1,0,2
2,1,2,1,0,1,0,0,1,0,2,0,1,2,2,0,2,2,0,1
0,1,1,1,2,0,1,1,2,2,1,0,0,2,1,0,1,1,2,2
0,2,1,0,0,0,1,2,1,0,1,0,0,1,1,1,1,2,0,1
2,1,2,0,2,1,1,2,0,0,1,2,0,1,2,0,2,1,0,0
0,0,1,2,0,0,0,0,1,1,1,0,0,0,2,2,0,0,1,2
2,1,2,2,1,1,2,1,0,1,1,0,2,2,1,0,2,1,1,2
2,1,0,2,0,1,2,0,0,0,0,2,2,0,2,0,2,1,0,1
2,2,0,1,1,2,2,0,2,0,2,2,2,2,2,1,1,2,0,0
2,2,2,2,2,0,1,2,2,2,1,1,0,0,0,0,1,0,0,1
1,2,1,0,1,1,1,1,2,0,1,0,2,0,2,0,0,1,2,1
0,2,0,0,0,0,1,0,2,1,2,0,1,0,0,1,1,2,2,0
0,2,2,1,1,1,1,0,0,0,0,1,0,2,0,0,1,1,2,0
2,1,2,0,0,2,2,0,0,0,1,1,0,1,2,1,2,1,0,0
0,2,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,1,2
0,1,2,1,0,1,1,1,1,1,0,0,1,2,0,1,1,1,0,0
2,1,1,2,2,1,2,1,1,0,2,2,2,2,2,0,2,0,2,1
0,1,1,2,1,2,2,1,0,0,2,2,0,0,2,0,2,2,2,0
2,1,2,0,0,0,2,1,1,0,2,0,1,0,1,2,1,0,1,2
0,1,1,2,2,1,0,1,0,1,0,1,0,0,1,2,2,1,0,0
0,1,2,1,1,1,1,2,0,0,1,2,1,0,1,0,2,0,2,1
1,2,1,1,2,0,1,0,0,2,1,0,2,0,1,0,1,1,0,2
2,0,2,1,0,1,0,2,1,1,1,0,0,2,1,0,1,0,2,2
0,2,0,2,1,2,2,0,0,2,1,0,1,1,2,2,1,2,0,1
2,1,0,0,1,1,2,1,0,0,1,2,0,2,2,2,0,1,1,0
0,2,1,0,2,1,1,0,1,0,1,2,0,1,2,0,1,1,2,1
2,1,2,2,1,1,1,0,0,0,0,2,0,1,1,0,1,1,1,2
0,2,1,2,2,2,2,1,0,0,1,0,1,2,0,0,1,1,2,0
1,0,0,2,2,0,1,0,0,1,1,0,0,0,2,2,1,1,2,2
1,2,1,1,0,0,1,1,2,1,1,1,0,0,0,0,0,1,0,2
2,2,0,2,1,2,2,1,0,0,2,2,1,1,2,1,0,1,0,0
0,2,0,0,1,0,0,0,1,1,0,2,0,2,1,2,2,0,0,1
0,1,0,0,0,0,0,1,2,1,0,0,0,2,2,2,2,1,0,1
1,2,1,1,0,0,1,2,2,2,0,0,0,0,1,2,1,1,2,2
1,2,1,0,1,1,2,1,2,2,0,2,2,2,1,2,2,1,2,2
0,2,1,1,0,0,1,0,2,0,0,0,1,0,1,0,2,1,2,2
2,1,0,2,2,2,2,0,2,0,1,1,0,0,0,1,2,2,0,0
1,2,0,2,1,0,1,0,2,1,0,0,2,0,1,1,0,1,2,2
0,2,1,2,2,2,2,0,2,1,2,1,2,0,1,0,0,1,1,2
2,0,0,1,1,2,1,1,2,0,1,1,0,1,0,0,2,2,1,0
2,2,1,1,0,1,1,0,0,1,0,0,2,2,0,0,1,1,2,1
1,1,2,1,0,2,1,2,2,0,1,2,2,1,0,2,1,2,0,1
2,2,2,2,1,2,2,2,2,0,0,0,2,2,2,2,1,0,1,2
0,1,1,0,2,0,1,1,2,1,0,0,1,0,2,0,0,1,2,2
2,1,2,1,1,2,2,0,0,2,1,0,0,0,1,2,2,1,0,0
0,1,0,1,1,2,1,1,2,2,0,0,0,0,2,2,1,1,1,2
0,2,1,0,0,0,1,0,2,1,2,0,2,0,2,0,0,1,2,2
2,1,2,1,2,1,2,2,0,0,1,0,2,2,0,1,2,1,2,0
1,0,1,1,2,1,2,1,2,2,0,1,2,2,1,0,2,1,1,1
0,0,1,0,2,0,1,0,0,1,1,1,0,0,1,2,2,1,1,2
0,2,2,1,1,1,1,0,0,0,1,2,1,0,1,1,0,0,0,1
2,1,0,0,0,1,1,1,1,0,2,1,1,0,1,2,2,2,1,2
1,1,1,2,0,0,2,1,1,1,0,0,2,2,1,0,2,1,1,2
0,2,1,0,1,0,2,2,2,0,0,0,0,0,0,2,1,1,1,2
2,1,2,1,1,1,0,1,0,1,2,1,2,2,0,0,1,0,1,0
1,2,1,1,0,2,2,1,0,1,1,2,2,2,0,1,2,1,1,2
0,1,2,2,1,2,1,0,0,1,1,0,1,0,0,1,1,1,1,1
0,2,2,1,1,1,0,1,0,0,1,2,0,2,1,2,1,0,2,1
1,2,1,2,2,2,2,0,2,1,0,0,0,0,2,0,2,1,1,2
0,1,0,0,1,1,2,1,2,1,0,2,2,0,1,0,1,0,0,0
0,2,0,0,1,1,0,1,0,0,1,0,0,2,1,0,1,0,2,2
0,2,1,2,2,0,0,1,2,1,0,0,0,0,1,0,2,1,1,2
2,2,1,1,1,2,1,2,0,2,1,2,2,2,0,0,1,1,2,0
2,1,2,2,1,1,1,1,2,0,1,2,1,2,2,2,2,2,0,1
2,1,0,2,1,2,2,0,2,2,0,0,1,1,0,1,0,0,0,2
1,2,0,2,1,1,0,0,1,0,1,0,1,2,1,1,2,1,1,2
2,1,2,2,2,2,1,1,2,0,1,1,2,0,2,2,2,0,1,0
2,1,0,1,1,2,2,2,1,0,1,2,1,1,0,2,0,1,1,0
0,1,1,0,0,1,0,1,0,1,1,1,0,2,1,0,1,0,0,0
2,1,0,1,1,2,2,1,0,0,1,2,1,2,1,2,2,0,1,2
0,2,0,1,1,1,0,2,1,2,1,0,1,0,2,2,1,1,0,0
2,1,2,2,0,2,1,1,0,2,1,1,1,2,1,2,2,1,0,0
0,2,2,0,0,1,1,1,2,1,0,0,0,2,2,2,2,1,1,2
0,2,1,0,1,2,1,0,1,1,1,2,0,1,1,0,1,1,0,1
1,2,2,1,1,1,2,1,0,1,2,0,1,1,2,0,2,1,0,2
0,2,0,0,1,2,2,1,2,0,2,0,0,2,0,0,2,1,2,2
0,2,2,1,1,2,0,1,0,0,1,0,1,2,1,0,1,1,2,2
2,1,2,2,1,1,1,0,0,0,1,2,2,0,1,0,1,1,0,1
2,0,0,2,1,2,2,2,2,1,0,1,2,2,1,0,2,1,2,2
0,0,1,0,2,0,1,2,2,1,0,0,1,2,1,0,0,1,1,2
2,1,1,2,1,2,2,1,0,0,1,2,1,1,1,1,0,0,2,1
2,1,1,2,2,0,1,0,2,2,2,0,1,0,0,2,2,1,0,0
0,1,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,1,1,1
0,1,0,2,0,1,0,1,0,0,0,2,0,1,0,1,0,1,1,0
1,1,0,0,2,1,2,1,2,1,0,2,0,1,2,0,1,1,2,0
0,2,1,2,2,1,2,1,2,2,1,0,0,0,2,0,2,1,1,2
2,0,1,0,0,1,1,0,1,2,1,0,0,1,1,2,0,1,2,2
2,1,2,1,1,0,2,2,1,0,1,0,1,2,1,0,0,0,2,1
1,2,1,0,1,0,1,0,2,2,1,2,0,0,0,1,2,2,1,1
0,1,1,1,1,2,2,0,1,2,0,0,0,0,1,0,2,1,2,2
0,2,2,0,0,2,1,1,0,1,1,0,2,1,2,0,0,1,1,2
0,0,1,0,0,0,1,1,1,1,1,1,0,2,1,2,1,1,1,2
2,2,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,2
2,1,0,0,1,1,1,1,0,0,1,2,0,1,1,0,2,0,1,0
0,2,2,0,1,1,1,2,0,1,0,0,1,0,1,1,0,1,1,2
2,1,0,1,2,0,1,0,2,0,1,1,0,2,2,2,2,2,0,0
1,2,1,1,0,0,2,1,2,1,0,2,1,2,1,1,2,0,0,2
2,1,0,1,2,2,2,2,0,0,1,2,0,1,2,0,2,0,1,1
0,1,2,2,0,0,2,0,0,0,1,0,1,0,1,0,1,1,0,2
2,2,0,0,2,0,1,2,2,1,2,0,1,0,1,2,0,1,1,2
1,0,1,1,1,0,1,0,2,0,1,0,1,0,1,2,2,1,2,2
0,1,1,0,2,0,2,0,2,2,1,0,2,0,0,2,2,0,1,2
0,1,0,2,0,2,2,1,0,0,2,2,2,0,2,0,1,1,2,1
0,0,2,1,1,1,1,0,1,2,1,2,0,2,1,0,2,1,0,1
1,2,1,1,2,2,2,0,2,1,1,1,2,0,1,2,0,1,1,2
2,1,0,2,1,1,2,1,1,0,1,0,1,1,2,2,1,2,0,1
0,0,1,1,1,0,2,2,2,0,0,0,0,0,1,2,2,1,2,2
0,0,1,2,0,0,1,1,2,1,1,1,2,1,2,2,0,1,1,2
0,2,2,1,1,0,0,1,0,0,2,2,1,2,1,1,1,0,0,1
0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,2,1,1,2,2
2,1,2,0,1,2,0,1,2,0,1,0,2,0,2,0,2,2,0,1
2,1,2,2,0,1,2,0,2,0,2,0,2,2,1,2,2,2,1,2
2,0,1,0,0,0,2,1,2,1,1,0,0,0,0,1,1,0,1,2
0,2,1,0,1,2,1,1,0,2,2,2,1,2,2,2,2,0,2,1
2,1,0,2,1,0,2,0,2,0,1,0,2,2,0,2,2,2,0,2
2,2,2,2,2,1,2,1,0,0,1,2,0,1,2,2,2,1,2,1
0,1,2,0,1,2,1,0,2,0,1,0,0,0,1,0,2,1,0,0
2,1,2,0,0,2,1,1,0,0,1,2,1,1,2,2,1,1,1,0
0,2,1,0,1,2,0,2,1,0,1,2,1,2,1,0,1,0,0,0
2,1,0,2,1,2,0,1,0,0,1,2,1,0,2,0,1,0,0,0
0,2,0,1,0,1,1,2,0,1,1,2,0,0,0,0,1,0,2,0
0,2,2,0,1,0,0,0,1,0,0,1,2,2,1,2,1,1,0,0
2,1,0,1,0,2,2,0,1,0,1,1,0,1,1,2,0,2,0,1
0,0,2,1,2,1,2,2,0,1,2,0,1,0,2,0,1,1,1,2
0,1,1,2,1,1,0,0,1,0,2,2,1,0,1,0,2,1,0,1
0,1,1,1,0,2,1,0,2,1,0,0,0,0,1,2,1,1,2,2
2,2,1,0,0,0,1,0,2,1,1,1,2,0,2,0,1,1,2,2
2,0,2,0,2,1,2,2,0,0,1,2,0,1,0,2,2,0,0,2
0,2,1,2,0,0,1,0,1,1,0,0,0,2,2,0,1,1,0,2
0,2,1,0,2,0,2,0,2,2,2,1,2,2,0,0,2,1,1,2
0,2,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0
0,2,1,2,0,2,2,2,1,0,1,0,1,1,2,2,0,2,2,0
2,2,1,0,2,1,1,2,1,1,0,2,1,1,2,0,1,0,1,0
2,1,2,0,0,2,2,0,2,2,1,1,1,2,1,0,2,0,1,0
2,1,2,2,2,1,2,1,2,0,1,0,1,0,2,2,0,2,0,0
0,2,1,1,2,1,0,0,0,0,0,2,1,0,1,0,1,1,0,2
0,0,2,2,0,0,2,0,1,1,2,1,1,0,2,0,1,0,0,0
2,1,0,1,1,1,2,1,1,0,2,2,0,0,1,2,1,2,1,2
0,1,1,0,0,1,2,2,2,0,1,0,2,0,1,2,1,1,1,2
2,0,0,2,0,2,1,1,2,2,0,0,1,0,2,0,2,1,1,2
1,2,1,2,2,2,2,0,2,1,0,2,1,1,0,1,1,0,2,2
0,2,1,2,0,1,0,2,0,1,2,0,0,2,1,0,1,1,0,1
0,2,2,2,1,1,2,0,2,0,0,0,2,2,1,1,0,1,2,0
2,1,2,0,1,2,2,1,0,0,1,1,1,0,2,2,2,2,1,1
0,1,2,1,1,1,1,1,2,0,0,1,1,0,1,0,2,0,0,1
2,2,1,1,2,2,1,1,1,2,1,2,0,1,0,1,2,2,0,0
2,0,1,0,1,2,2,0,2,0,1,1,0,0,1,2,1,2,1,2
2,2,2,0,0,0,0,0,1,0,0,2,1,1,1,0,1,2,0,0
0,0,2,1,1,2,2,1,0,2,0,1,1,2,0,1,2,2,2,1
0,2,0,2,1,0,0,0,0,0,0,2,1,0,0,1,2,1,1,2
1,0,1,0,0,1,2,0,2,1,2,0,2,0,1,2,0,1,1,1
0,2,1,0,0,2,1,0,1,0,1,1,2,0,2,1,2,1,1,2
0,0,2,2,0,0,2,0,2,1,0,0,0,0,1,0,0,1,1,2
0,2,1,1,1,1,2,2,0,2,0,2,1,2,2,2,0,0,0,1
2,1,2,1,0,2,2,0,1,2,1,2,0,1,0,2,2,2,2,0
0,2,1,0,2,1,2,1,2,1,0,0,1,0,2,2,0,1,2,2
1,0,1,1,2,0,2,0,2,0,0,0,2,0,1,0,2,1,2,2
0,0,0,2,2,1,1,0,1,1,0,0,0,2,1,1,1,0,1,2
2,2,2,2,1,1,1,2,0,2,1,2,1,2,2,0,2,0,0,1
2,1,0,0,1,2,1,1,2,0,2,0,1,2,2,1,1,0,1,0
1,0,0,2,2,0,1,1,2,1,0,0,0,0,2,0,1,2,2,2
1,2,1,1,0,2,1,1,2,1,0,0,1,0,2,0,0,1,2,2
0,2,0,2,0,1,0,0,0,0,1,1,0,2,2,1,2,0,2,2
1,0,1,1,0,0,2,1,2,1,0,2,0,2,0,2,1,1,2,1
0,0,0,2,0,2,2,0,2,1,1,1,2,0,1,0,2,1,1,2
1,2,0,2,0,2,0,0,0,0,1,0,2,0,1,0,2,1,1,2
2,1,0,2,0,1,2,2,0,0,1,0,0,2,2,2,2,1,1,0
2,1,0,2,1,2,1,0,0,0,1,0,0,1,0,2,2,0,0,0
0,1,0,0,1,0,0,1,0,0,2,0,2,0,1,0,2,2,1,1
2,0,2,0,2,2,1,0,0,2,1,1,1,1,2,1,2,2,1,0
0,1,1,2,0,2,1,2,2,1,1,1,2,2,2,1,2,1,1,2
2,1,0,1,0,2,2,1,2,1,1,0,1,1,1,1,2,1,1,2
0,0,1,2,2,2,2,2,1,0,1,0,1,2,1,0,1,1,0,2
0,2,2,2,1,1,1,0,2,0,0,2,0,2,2,0,1,0,0,1
1,2,1,1,0,0,2,2,2,1,1,0,1,0,0,0,1,1,1,2
2,2,2,1,2,1,1,0,1,0,0,2,0,2,0,0,1,1,0,0
2,2,0,2,1,2,1,0,1,0,0,0,1,1,0,1,0,0,2,0
0,1,2,0,0,1,2,0,2,1,1,0,0,0,0,0,0,2,1,2
2,1,0,0,1,2,1,0,2,0,0,0,2,2,2,2,1,1,1,2
2,1,2,1,0,0,2,2,2,1,1,1,0,0,1,0,1,2,1,2
2,1,0,2,1,1,2,1,2,2,1,2,0,2,1,0,2,0,2,0
2,1,2,1,0,2,2,0,0,2,1,0,0,2,1,0,2,2,1,1
0,1,1,0,1,1,2,0,0,0,2,0,2,0,1,2,2,1,1,2
0,1,2,1,1,1,2,1,0,0,0,0,0,0,2,1,0,0,2,0
1,2,2,2,1,1,1,0,1,0,1,2,1,2,1,2,2,0,0,0
2,1,0,1,1,2,0,1,1,0,2,2,1,2,0,2,0,2,2,2
2,1,2,0,0,1,2,0,0,2,1,1,0,0,0,0,1,1,1,0
1,2,1,2,2,0,1,2,2,1,1,0,0,0,0,0,0,2,1,2
2,1,0,2,1,2,2,0,2,1,2,2,0,1,1,1,2,2,2,2
0,2,1,0,1,2,1,2,0,0,2,2,0,0,0,0,2,0,0,2
2,1,0,1,1,0,0,0,2,1,2,2,2,1,2,2,2,2,2,2
0,2,0,2,2,1,1,2,0,1,0,2,2,1,0,0,1,1,2,2
1,2,1,0,1,1,0,0,0,0,0,2,1,2,0,2,1,1,0,1
0,1,2,0,0,0,1,0,2,1,1,1,0,0,0,0,0,1,1,2
0,2,0,0,0,1,1,0,1,2,1,0,2,2,2,1,1,1,1,2
2,1,0,2,0,2,2,1,1,1,1,0,1,2,0,1,0,2,1,2
0,1,2,0,0,1,0,1,0,0,0,2,0,2,2,2,2,2,2,1
2,2,2,2,2,2,1,0,1,0,1,0,0,2,0,2,0,0,2,2
2,1,0,1,2,2,2,1,2,2,1,0,0,1,0,2,1,1,2,0
1,2,2,2,2,0,2,2,2,1,0,1,0,0,1,2,2,1,1,2
2,1,0,1,0,2,2,0,0,2,1,2,2,0,2,0,1,0,2,0
